inning_number,half,out,runner_on_1b,runner_on_2b,runner_on_3b,score_diff,total_games,home_wins,win_expectancy
6,top,1,1,0,1,-1,26,10,0.38461538461538464
6,top,1,1,1,0,-4,26,1,0.038461538461538464
6,top,1,1,1,0,4,25,20,0.8
6,top,1,0,1,0,2,24,19,0.7916666666666666
6,top,1,1,1,1,0,23,8,0.34782608695652173
6,top,1,1,0,1,1,21,10,0.47619047619047616
6,top,1,0,1,0,-4,20,0,0.0
6,top,1,1,1,1,-2,19,1,0.05263157894736842
6,top,1,0,1,0,4,18,16,0.8888888888888888
6,top,1,1,0,1,-2,18,5,0.2777777777777778
6,top,1,1,1,1,-3,18,2,0.1111111111111111
6,top,1,0,0,1,-1,17,2,0.11764705882352941
6,top,1,0,1,1,-2,17,1,0.058823529411764705
6,top,1,0,1,1,1,17,8,0.47058823529411764
6,top,1,1,1,1,1,17,10,0.5882352941176471
6,top,1,0,0,1,0,16,5,0.3125
6,top,1,0,1,0,-5,16,0,0.0
6,top,1,0,1,1,-1,16,4,0.25
6,top,1,1,0,1,-3,16,0,0.0
6,top,1,1,1,0,-5,16,0,0.0
6,top,1,1,1,0,5,16,14,0.875
6,top,1,1,1,1,-1,16,4,0.25
6,top,1,1,1,1,2,16,11,0.6875
6,top,1,0,0,1,-2,15,2,0.13333333333333333
6,top,1,1,0,1,-4,14,0,0.0
6,top,1,1,1,1,-4,14,0,0.0
6,top,1,1,1,1,4,13,10,0.7692307692307693
6,top,1,0,0,1,-4,12,0,0.0
6,top,1,0,0,1,1,12,4,0.3333333333333333
6,top,1,1,0,1,2,12,5,0.4166666666666667
6,top,1,0,0,1,5,11,10,0.9090909090909091
6,top,1,0,1,1,0,11,3,0.2727272727272727
6,top,1,0,1,1,2,11,8,0.7272727272727273
6,top,1,1,0,1,3,11,9,0.8181818181818182
6,top,1,1,1,1,3,11,9,0.8181818181818182
6,top,1,0,0,1,-5,10,0,0.0
6,top,1,0,1,1,-3,10,1,0.1
6,top,1,0,1,1,3,10,6,0.6
6,top,1,1,1,1,5,10,8,0.8
6,top,1,0,0,1,3,9,8,0.8888888888888888
6,top,1,0,1,0,5,9,9,1.0
6,top,1,0,1,1,-4,9,1,0.1111111111111111
6,top,1,0,0,1,2,8,6,0.75
6,top,1,0,1,1,-5,8,0,0.0
6,top,1,1,0,1,-5,8,1,0.125
6,top,1,0,0,1,4,6,5,0.8333333333333334
6,top,1,0,0,1,-3,5,0,0.0
6,top,1,1,0,1,4,5,4,0.8
6,top,1,1,1,1,-5,5,0,0.0
6,top,1,1,0,1,5,4,3,0.75
6,top,1,0,1,1,4,3,3,1.0
6,top,1,0,1,1,5,1,1,1.0
6,top,2,0,0,0,0,293,127,0.4334470989761092
6,top,2,0,0,0,-1,253,75,0.2964426877470356
6,top,2,0,0,0,1,242,155,0.640495867768595
6,top,2,0,0,0,2,206,165,0.8009708737864077
6,top,2,0,0,0,-2,196,44,0.22448979591836735
6,top,2,0,0,0,-3,148,24,0.16216216216216217
6,top,2,1,0,0,0,143,66,0.46153846153846156
6,top,2,0,0,0,3,139,124,0.8920863309352518
6,top,2,1,0,0,-1,136,53,0.3897058823529412
6,top,2,1,0,0,1,127,87,0.6850393700787402
6,top,2,1,0,0,2,117,90,0.7692307692307693
6,top,2,1,0,0,-2,115,24,0.20869565217391303
6,top,2,0,0,0,4,99,93,0.9393939393939394
6,top,2,0,0,0,-4,93,5,0.053763440860215055
6,top,2,1,0,0,-3,91,17,0.18681318681318682
6,top,2,1,0,0,3,81,65,0.8024691358024691
6,top,2,0,0,0,5,78,76,0.9743589743589743
6,top,2,1,1,0,-1,74,30,0.40540540540540543
6,top,2,1,0,0,-4,69,2,0.028985507246376812
6,top,2,0,0,0,-5,66,3,0.045454545454545456
6,top,2,1,1,0,1,66,42,0.6363636363636364
6,top,2,1,1,0,0,64,26,0.40625
6,top,2,0,1,0,0,60,26,0.43333333333333335
6,top,2,1,0,0,-5,59,0,0.0
6,top,2,1,0,0,4,54,52,0.9629629629629629
6,top,2,1,1,0,-3,54,8,0.14814814814814814
6,top,2,0,1,0,-2,53,6,0.11320754716981132
6,top,2,0,1,0,1,53,30,0.5660377358490566
6,top,2,1,1,0,-2,52,7,0.1346153846153846
6,top,2,1,1,0,2,52,38,0.7307692307692307
6,top,2,0,1,0,-1,50,15,0.3
6,top,2,1,0,0,5,46,44,0.9565217391304348
6,top,2,0,1,0,-3,40,6,0.15
6,top,2,1,1,0,3,39,29,0.7435897435897436
6,top,2,1,0,1,0,37,14,0.3783783783783784
6,top,2,1,1,1,1,34,25,0.7352941176470589
6,top,2,1,0,1,-1,32,8,0.25
6,top,2,1,0,1,1,31,19,0.6129032258064516
6,top,2,1,1,1,0,31,13,0.41935483870967744
6,top,2,0,1,0,3,30,27,0.9
6,top,2,0,1,0,2,29,25,0.8620689655172413
6,top,2,1,1,1,-2,29,6,0.20689655172413793
6,top,2,1,1,1,-1,29,12,0.41379310344827586
6,top,2,1,1,1,2,29,20,0.6896551724137931
6,top,2,1,0,1,-4,28,2,0.07142857142857142
6,top,2,1,0,1,-2,28,6,0.21428571428571427
6,top,2,1,0,1,-3,27,4,0.14814814814814814
6,top,2,1,1,0,-4,27,2,0.07407407407407407
6,top,2,0,0,1,-1,26,2,0.07692307692307693
6,top,2,1,1,0,4,26,25,0.9615384615384616
6,top,2,0,0,1,0,25,8,0.32
6,top,2,1,1,0,-5,23,0,0.0
6,top,2,0,0,1,1,22,12,0.5454545454545454
6,top,2,0,1,0,-4,21,0,0.0
6,top,2,1,1,1,-3,21,5,0.23809523809523808
6,top,2,0,1,0,4,20,20,1.0
6,top,2,1,0,1,-5,19,1,0.05263157894736842
6,top,2,1,0,1,2,19,15,0.7894736842105263
6,top,2,1,1,1,-4,19,0,0.0
6,top,2,0,1,0,-5,18,0,0.0
6,top,2,0,1,0,5,18,18,1.0
6,top,2,1,1,0,5,18,17,0.9444444444444444
6,top,2,0,0,1,-2,17,1,0.058823529411764705
6,top,2,0,1,1,-2,17,4,0.23529411764705882
6,top,2,0,1,1,-1,16,8,0.5
6,top,2,0,0,1,2,15,12,0.8
6,top,2,0,1,1,1,15,13,0.8666666666666667
6,top,2,1,0,1,3,15,14,0.9333333333333333
6,top,2,0,0,1,-3,14,1,0.07142857142857142
6,top,2,0,1,1,0,14,5,0.35714285714285715
6,top,2,0,0,1,4,13,10,0.7692307692307693
6,top,2,0,0,1,-4,12,0,0.0
6,top,2,1,1,1,3,12,9,0.75
6,top,2,0,1,1,2,11,11,1.0
6,top,2,1,0,1,4,11,10,0.9090909090909091
6,top,2,1,1,1,4,11,11,1.0
6,top,2,1,1,1,-5,10,0,0.0
6,top,2,0,0,1,-5,9,1,0.1111111111111111
6,top,2,0,0,1,3,9,8,0.8888888888888888
6,top,2,0,1,1,-5,8,0,0.0
6,top,2,0,1,1,-3,8,2,0.25
6,top,2,0,1,1,3,7,6,0.8571428571428571
6,top,2,1,0,1,5,7,7,1.0
6,top,2,0,0,1,5,6,6,1.0
6,top,2,0,1,1,-4,6,1,0.16666666666666666
6,top,2,0,1,1,4,4,4,1.0
6,top,2,1,1,1,5,4,4,1.0
6,top,2,0,1,1,5,2,2,1.0
6,top,3,0,0,0,0,196,93,0.4744897959183674
6,top,3,0,0,0,-1,186,44,0.23655913978494625
6,top,3,0,0,0,-2,157,31,0.19745222929936307
6,top,3,0,0,0,1,156,90,0.5769230769230769
6,top,3,0,0,0,2,149,127,0.8523489932885906
6,top,3,0,0,0,-3,101,16,0.15841584158415842
6,top,3,0,0,0,3,89,80,0.898876404494382
6,top,3,1,0,0,-1,83,29,0.3493975903614458
6,top,3,1,0,0,0,79,33,0.4177215189873418
6,top,3,1,0,0,2,73,55,0.7534246575342466
6,top,3,1,0,0,1,70,49,0.7
6,top,3,1,0,0,-2,68,18,0.2647058823529412
6,top,3,0,0,0,4,67,61,0.9104477611940298
6,top,3,0,0,0,-4,65,4,0.06153846153846154
6,top,3,0,1,0,0,60,30,0.5
6,top,3,0,0,0,5,52,50,0.9615384615384616
6,top,3,1,1,0,-1,51,18,0.35294117647058826
6,top,3,0,0,0,-5,50,2,0.04
6,top,3,1,0,0,3,50,43,0.86
6,top,3,1,1,0,1,46,31,0.6739130434782609
6,top,3,0,1,0,-1,45,13,0.28888888888888886
6,top,3,1,0,0,-3,44,9,0.20454545454545456
6,top,3,0,1,0,-2,41,7,0.17073170731707318
6,top,3,1,1,0,0,41,14,0.34146341463414637
6,top,3,1,0,0,-4,39,2,0.05128205128205128
6,top,3,0,1,0,1,37,23,0.6216216216216216
6,top,3,0,1,0,-3,33,4,0.12121212121212122
6,top,3,1,0,0,-5,33,0,0.0
6,top,3,1,1,0,-2,32,5,0.15625
6,top,3,1,0,0,4,31,30,0.967741935483871
6,top,3,1,1,0,-3,31,5,0.16129032258064516
6,top,3,0,1,0,2,30,24,0.8
6,top,3,1,1,0,2,26,23,0.8846153846153846
6,top,3,0,1,0,3,25,23,0.92
6,top,3,1,1,1,-2,25,5,0.2
6,top,3,1,0,0,5,24,24,1.0
6,top,3,1,1,1,1,24,21,0.875
6,top,3,0,1,0,-4,22,0,0.0
6,top,3,1,1,1,2,21,15,0.7142857142857143
6,top,3,0,1,1,-1,20,11,0.55
6,top,3,1,1,0,3,20,17,0.85
6,top,3,1,1,1,-1,20,9,0.45
6,top,3,0,0,1,0,19,5,0.2631578947368421
6,top,3,0,0,1,1,18,10,0.5555555555555556
6,top,3,0,1,0,4,18,18,1.0
6,top,3,1,0,1,0,18,10,0.5555555555555556
6,top,3,1,0,1,-4,17,1,0.058823529411764705
6,top,3,1,0,1,-1,17,2,0.11764705882352941
6,top,3,1,1,1,0,17,10,0.5882352941176471
6,top,3,0,0,1,-1,16,3,0.1875
6,top,3,0,1,0,-5,16,0,0.0
6,top,3,1,0,1,-3,16,3,0.1875
6,top,3,1,0,1,1,16,11,0.6875
6,top,3,0,0,1,-2,15,2,0.13333333333333333
6,top,3,1,0,1,-2,15,4,0.26666666666666666
6,top,3,1,1,0,4,15,15,1.0
6,top,3,0,0,1,2,14,14,1.0
6,top,3,0,1,1,1,14,10,0.7142857142857143
6,top,3,1,1,0,5,14,13,0.9285714285714286
6,top,3,1,1,0,-4,13,2,0.15384615384615385
6,top,3,1,1,1,-3,13,4,0.3076923076923077
6,top,3,0,0,1,-5,12,2,0.16666666666666666
6,top,3,0,1,1,-2,12,3,0.25
6,top,3,0,1,1,0,12,6,0.5
6,top,3,1,0,1,-5,12,1,0.08333333333333333
6,top,3,1,0,1,2,12,9,0.75
6,top,3,1,1,0,-5,12,0,0.0
6,top,3,1,1,1,-4,12,0,0.0
6,top,3,0,1,0,5,11,11,1.0
6,top,3,0,0,1,3,10,9,0.9
6,top,3,0,1,1,-3,10,0,0.0
6,top,3,0,0,1,-4,9,0,0.0
6,top,3,0,0,1,-3,9,0,0.0
6,top,3,0,1,1,-5,9,0,0.0
6,top,3,0,1,1,2,9,9,1.0
6,top,3,1,1,1,4,9,9,1.0
6,top,3,1,0,1,3,8,7,0.875
6,top,3,1,0,1,4,8,8,1.0
6,top,3,0,1,1,4,7,6,0.8571428571428571
6,top,3,1,0,1,5,7,7,1.0
6,top,3,0,0,1,4,6,5,0.8333333333333334
6,top,3,0,0,1,5,6,6,1.0
6,top,3,0,1,1,3,6,6,1.0
6,top,3,1,1,1,3,6,5,0.8333333333333334
6,top,3,0,1,1,5,5,5,1.0
6,top,3,0,1,1,-4,4,1,0.25
6,top,3,1,1,1,-5,4,0,0.0
6,top,3,1,1,1,5,3,3,1.0
7,bot,0,1,0,0,0,126,59,0.46825396825396826
7,bot,0,1,0,0,-1,125,42,0.336
7,bot,0,1,0,0,1,108,88,0.8148148148148148
7,bot,0,1,0,0,-2,104,23,0.22115384615384615
7,bot,0,1,0,0,2,91,78,0.8571428571428571
7,bot,0,1,0,0,3,78,73,0.9358974358974359
7,bot,0,1,0,0,-3,74,13,0.17567567567567569
7,bot,0,0,0,0,-1,66,13,0.19696969696969696
7,bot,0,1,0,0,4,63,61,0.9682539682539683
7,bot,0,0,0,0,-2,60,12,0.2
7,bot,0,1,0,0,-4,57,6,0.10526315789473684
7,bot,0,1,0,0,-5,45,1,0.022222222222222223
7,bot,0,1,0,0,5,44,43,0.9772727272727273
7,bot,0,1,1,0,-2,42,14,0.3333333333333333
7,bot,0,0,0,0,-3,39,7,0.1794871794871795
7,bot,0,0,0,0,0,38,12,0.3157894736842105
7,bot,0,1,1,0,-1,35,14,0.4
7,bot,0,0,0,0,-4,34,3,0.08823529411764706
7,bot,0,0,0,0,1,29,27,0.9310344827586207
7,bot,0,1,1,0,2,29,25,0.8620689655172413
7,bot,0,1,1,0,3,25,25,1.0
7,bot,0,1,1,0,-3,24,8,0.3333333333333333
7,bot,0,0,0,0,2,23,21,0.9130434782608695
7,bot,0,0,1,0,-2,23,4,0.17391304347826086
7,bot,0,1,1,0,1,21,20,0.9523809523809523
7,bot,0,1,1,0,5,20,20,1.0
7,bot,0,0,0,0,-5,19,0,0.0
7,bot,0,0,1,0,-1,19,8,0.42105263157894735
7,bot,0,1,1,0,0,19,10,0.5263157894736842
7,bot,0,0,0,0,4,18,18,1.0
7,bot,0,0,0,0,3,17,17,1.0
7,bot,0,0,1,0,3,17,17,1.0
7,bot,0,1,1,0,4,17,17,1.0
7,bot,0,0,1,0,2,16,13,0.8125
7,bot,0,1,0,1,-1,14,9,0.6428571428571429
7,bot,0,0,0,0,5,13,13,1.0
7,bot,0,0,1,0,1,13,12,0.9230769230769231
7,bot,0,0,1,0,0,12,8,0.6666666666666666
7,bot,0,1,1,0,-4,12,2,0.16666666666666666
7,bot,0,1,1,1,-2,12,4,0.3333333333333333
7,bot,0,1,0,1,2,11,10,0.9090909090909091
7,bot,0,1,1,0,-5,11,1,0.09090909090909091
7,bot,0,0,1,0,4,10,10,1.0
7,bot,0,0,1,0,5,10,10,1.0
7,bot,0,1,0,1,0,10,8,0.8
7,bot,0,1,0,1,1,10,9,0.9
7,bot,0,1,1,1,-3,10,4,0.4
7,bot,0,0,1,0,-4,9,0,0.0
7,bot,0,1,1,1,-1,9,6,0.6666666666666666
7,bot,0,0,1,0,-5,8,0,0.0
7,bot,0,0,1,0,-3,8,0,0.0
7,bot,0,1,0,1,-3,7,3,0.42857142857142855
7,bot,0,1,1,1,1,7,7,1.0
7,bot,0,1,1,1,3,7,7,1.0
7,bot,0,1,1,1,5,7,7,1.0
7,bot,0,1,0,1,-5,6,0,0.0
7,bot,0,1,0,1,-2,6,3,0.5
7,bot,0,1,0,1,3,6,6,1.0
7,bot,0,1,1,1,2,6,5,0.8333333333333334
7,bot,0,1,1,1,4,6,6,1.0
7,bot,0,0,0,1,0,5,4,0.8
7,bot,0,0,1,1,-2,5,0,0.0
7,bot,0,0,1,1,4,5,5,1.0
7,bot,0,1,0,1,5,5,5,1.0
7,bot,0,1,1,1,-4,5,2,0.4
7,bot,0,0,1,1,-4,4,0,0.0
7,bot,0,0,1,1,1,4,3,0.75
7,bot,0,1,0,1,-4,4,3,0.75
7,bot,0,1,1,1,-5,4,1,0.25
7,bot,0,1,1,1,0,4,4,1.0
7,bot,0,0,1,1,-3,3,0,0.0
7,bot,0,0,1,1,2,3,3,1.0
7,bot,0,1,0,1,4,3,3,1.0
7,bot,0,0,0,1,-5,2,0,0.0
7,bot,0,0,0,1,-3,2,0,0.0
7,bot,0,0,0,1,-1,2,1,0.5
7,bot,0,0,0,1,2,2,2,1.0
7,bot,0,0,1,1,-5,2,0,0.0
7,bot,0,0,1,1,-1,2,1,0.5
7,bot,0,0,1,1,0,2,2,1.0
7,bot,0,0,1,1,5,2,2,1.0
7,bot,0,0,0,1,-4,1,0,0.0
7,bot,0,0,0,1,1,1,1,1.0
7,bot,0,0,0,1,3,1,1,1.0
7,bot,0,0,0,1,4,1,1,1.0
7,bot,0,0,0,1,5,1,1,1.0
7,bot,0,0,1,1,3,1,1,1.0
7,bot,1,0,0,0,-1,309,67,0.2168284789644013
7,bot,1,0,0,0,0,301,112,0.37209302325581395
7,bot,1,0,0,0,-2,275,34,0.12363636363636364
7,bot,1,0,0,0,1,272,184,0.6764705882352942
7,bot,1,0,0,0,2,230,202,0.8782608695652174
7,bot,1,0,0,0,-3,201,13,0.06467661691542288
7,bot,1,0,0,0,3,172,161,0.936046511627907
7,bot,1,0,0,0,-4,147,4,0.027210884353741496
7,bot,1,1,0,0,0,142,52,0.36619718309859156
7,bot,1,0,0,0,-5,135,1,0.007407407407407408
7,bot,1,1,0,0,-2,123,15,0.12195121951219512
7,bot,1,0,0,0,4,116,112,0.9655172413793104
7,bot,1,1,0,0,1,114,82,0.7192982456140351
7,bot,1,1,0,0,-1,112,38,0.3392857142857143
7,bot,1,0,0,0,5,105,102,0.9714285714285714
7,bot,1,1,0,0,3,96,93,0.96875
7,bot,1,1,0,0,2,94,79,0.8404255319148937
7,bot,1,1,0,0,-3,87,9,0.10344827586206896
7,bot,1,1,0,0,4,75,73,0.9733333333333334
7,bot,1,1,1,0,-2,68,14,0.20588235294117646
7,bot,1,0,1,0,0,66,30,0.45454545454545453
7,bot,1,0,1,0,-1,65,13,0.2
7,bot,1,1,1,0,0,64,33,0.515625
7,bot,1,1,0,0,-4,59,1,0.01694915254237288
7,bot,1,1,0,0,-5,53,0,0.0
7,bot,1,1,1,0,-1,52,20,0.38461538461538464
7,bot,1,0,1,0,1,51,45,0.8823529411764706
7,bot,1,0,1,0,2,51,48,0.9411764705882353
7,bot,1,1,0,0,5,49,48,0.9795918367346939
7,bot,1,1,1,0,1,48,42,0.875
7,bot,1,1,1,0,2,45,39,0.8666666666666667
7,bot,1,1,1,0,3,40,37,0.925
7,bot,1,1,1,0,4,36,35,0.9722222222222222
7,bot,1,0,1,0,3,30,30,1.0
7,bot,1,1,1,0,-3,30,10,0.3333333333333333
7,bot,1,0,1,0,4,28,28,1.0
7,bot,1,1,1,0,5,28,28,1.0
7,bot,1,1,0,1,-1,27,7,0.25925925925925924
7,bot,1,1,1,1,-2,27,12,0.4444444444444444
7,bot,1,0,1,0,5,26,25,0.9615384615384616
7,bot,1,0,1,0,-2,25,4,0.16
7,bot,1,1,0,1,2,25,23,0.92
7,bot,1,1,1,1,2,24,20,0.8333333333333334
7,bot,1,1,1,0,-4,22,1,0.045454545454545456
7,bot,1,1,0,1,0,21,9,0.42857142857142855
7,bot,1,1,1,1,0,20,12,0.6
7,bot,1,1,1,1,1,20,15,0.75
7,bot,1,1,1,1,3,20,18,0.9
7,bot,1,0,1,1,2,19,17,0.8947368421052632
7,bot,1,1,1,0,-5,19,1,0.05263157894736842
7,bot,1,1,1,1,-1,19,11,0.5789473684210527
7,bot,1,1,1,1,4,16,16,1.0
7,bot,1,0,0,1,-1,15,8,0.5333333333333333
7,bot,1,0,1,0,-3,15,1,0.06666666666666667
7,bot,1,0,1,1,-2,15,6,0.4
7,bot,1,0,1,1,0,15,10,0.6666666666666666
7,bot,1,1,0,1,3,15,14,0.9333333333333333
7,bot,1,0,0,1,3,14,14,1.0
7,bot,1,0,1,0,-4,13,2,0.15384615384615385
7,bot,1,0,1,1,-1,13,9,0.6923076923076923
7,bot,1,1,0,1,-3,13,1,0.07692307692307693
7,bot,1,1,0,1,1,13,8,0.6153846153846154
7,bot,1,1,0,1,5,13,12,0.9230769230769231
7,bot,1,0,0,1,0,12,7,0.5833333333333334
7,bot,1,1,0,1,4,12,12,1.0
7,bot,1,0,0,1,2,11,9,0.8181818181818182
7,bot,1,0,1,1,1,11,7,0.6363636363636364
7,bot,1,0,1,1,3,11,11,1.0
7,bot,1,0,0,1,4,10,10,1.0
7,bot,1,0,1,1,4,10,10,1.0
7,bot,1,0,0,1,-3,9,0,0.0
7,bot,1,1,1,1,-5,9,1,0.1111111111111111
7,bot,1,1,1,1,-4,9,2,0.2222222222222222
7,bot,1,1,1,1,5,9,9,1.0
7,bot,1,0,0,1,1,8,6,0.75
7,bot,1,1,0,1,-4,8,1,0.125
7,bot,1,1,1,1,-3,8,3,0.375
7,bot,1,0,0,1,-2,7,1,0.14285714285714285
7,bot,1,0,1,0,-5,7,0,0.0
7,bot,1,0,1,1,-3,7,0,0.0
7,bot,1,1,0,1,-2,6,4,0.6666666666666666
7,bot,1,0,1,1,-4,5,0,0.0
7,bot,1,0,0,1,-5,4,0,0.0
7,bot,1,0,0,1,-4,4,0,0.0
7,bot,1,0,1,1,5,4,4,1.0
7,bot,1,1,0,1,-5,4,0,0.0
7,bot,1,0,0,1,5,3,3,1.0
7,bot,1,0,1,1,-5,3,0,0.0
7,bot,2,0,0,0,-1,230,40,0.17391304347826086
7,bot,2,0,0,0,0,218,78,0.3577981651376147
7,bot,2,0,0,0,-2,217,21,0.0967741935483871
7,bot,2,0,0,0,1,212,144,0.6792452830188679
7,bot,2,0,0,0,2,183,158,0.8633879781420765
7,bot,2,0,0,0,-3,153,4,0.026143790849673203
7,bot,2,1,0,0,0,124,46,0.3709677419354839
7,bot,2,0,0,0,3,123,109,0.8861788617886179
7,bot,2,0,0,0,-4,122,1,0.00819672131147541
7,bot,2,1,0,0,1,115,85,0.7391304347826086
7,bot,2,1,0,0,-1,102,22,0.21568627450980393
7,bot,2,1,0,0,-2,100,9,0.09
7,bot,2,0,0,0,-5,98,1,0.01020408163265306
7,bot,2,1,0,0,2,97,81,0.8350515463917526
7,bot,2,1,0,0,3,96,88,0.9166666666666666
7,bot,2,0,0,0,5,89,87,0.9775280898876404
7,bot,2,1,0,0,-3,87,1,0.011494252873563218
7,bot,2,0,0,0,4,81,77,0.9506172839506173
7,bot,2,1,1,0,-1,78,17,0.21794871794871795
7,bot,2,1,1,0,1,64,49,0.765625
7,bot,2,1,1,0,-2,58,9,0.15517241379310345
7,bot,2,1,0,0,-5,57,1,0.017543859649122806
7,bot,2,1,0,0,5,56,55,0.9821428571428571
7,bot,2,0,1,0,0,55,20,0.36363636363636365
7,bot,2,1,0,0,-4,54,0,0.0
7,bot,2,1,1,0,0,54,25,0.46296296296296297
7,bot,2,1,0,0,4,53,51,0.9622641509433962
7,bot,2,0,1,0,1,52,34,0.6538461538461539
7,bot,2,1,1,0,5,52,51,0.9807692307692307
7,bot,2,1,1,0,2,50,42,0.84
7,bot,2,0,1,0,2,49,40,0.8163265306122449
7,bot,2,1,1,0,3,49,45,0.9183673469387755
7,bot,2,0,1,0,3,47,46,0.9787234042553191
7,bot,2,0,1,0,-1,43,12,0.27906976744186046
7,bot,2,1,0,1,0,40,20,0.5
7,bot,2,1,0,1,-1,39,8,0.20512820512820512
7,bot,2,1,1,1,0,37,17,0.4594594594594595
7,bot,2,1,1,0,4,36,35,0.9722222222222222
7,bot,2,1,1,1,2,33,27,0.8181818181818182
7,bot,2,0,1,0,5,32,31,0.96875
7,bot,2,1,1,1,-1,32,15,0.46875
7,bot,2,1,1,0,-3,30,2,0.06666666666666667
7,bot,2,1,1,1,-2,29,9,0.3103448275862069
7,bot,2,1,1,1,1,29,22,0.7586206896551724
7,bot,2,0,1,0,4,28,28,1.0
7,bot,2,1,0,1,2,28,23,0.8214285714285714
7,bot,2,1,0,1,3,27,25,0.9259259259259259
7,bot,2,1,1,1,3,26,24,0.9230769230769231
7,bot,2,0,0,1,-1,25,2,0.08
7,bot,2,1,1,0,-5,25,0,0.0
7,bot,2,1,1,0,-4,25,0,0.0
7,bot,2,0,1,0,-4,23,0,0.0
7,bot,2,1,0,1,1,23,16,0.6956521739130435
7,bot,2,0,0,1,0,22,8,0.36363636363636365
7,bot,2,0,0,1,2,22,20,0.9090909090909091
7,bot,2,0,0,1,-2,21,1,0.047619047619047616
7,bot,2,0,0,1,3,21,21,1.0
7,bot,2,0,0,1,1,20,16,0.8
7,bot,2,0,1,0,-2,20,1,0.05
7,bot,2,1,0,1,-2,19,1,0.05263157894736842
7,bot,2,1,0,1,5,19,18,0.9473684210526315
7,bot,2,1,1,1,-3,18,5,0.2777777777777778
7,bot,2,0,0,1,4,17,17,1.0
7,bot,2,0,1,0,-3,17,2,0.11764705882352941
7,bot,2,0,1,1,2,17,16,0.9411764705882353
7,bot,2,1,0,1,-3,17,4,0.23529411764705882
7,bot,2,1,1,1,5,17,17,1.0
7,bot,2,1,0,1,4,16,16,1.0
7,bot,2,0,0,1,5,15,15,1.0
7,bot,2,1,1,1,4,15,14,0.9333333333333333
7,bot,2,0,1,1,-2,14,3,0.21428571428571427
7,bot,2,1,0,1,-5,14,0,0.0
7,bot,2,0,0,1,-3,13,1,0.07692307692307693
7,bot,2,0,1,1,0,13,5,0.38461538461538464
7,bot,2,1,1,1,-4,13,1,0.07692307692307693
7,bot,2,1,0,1,-4,12,0,0.0
7,bot,2,0,1,0,-5,11,0,0.0
7,bot,2,0,1,1,3,9,9,1.0
7,bot,2,1,1,1,-5,9,1,0.1111111111111111
7,bot,2,0,0,1,-4,8,0,0.0
7,bot,2,0,1,1,-3,8,1,0.125
7,bot,2,0,1,1,-1,8,3,0.375
7,bot,2,0,1,1,1,8,5,0.625
7,bot,2,0,1,1,4,7,7,1.0
7,bot,2,0,0,1,-5,6,0,0.0
7,bot,2,0,1,1,-5,6,0,0.0
7,bot,2,0,1,1,5,4,4,1.0
7,bot,2,0,1,1,-4,1,0,0.0
7,bot,3,0,0,0,1,158,105,0.6645569620253164
7,bot,3,0,0,0,0,155,43,0.27741935483870966
7,bot,3,0,0,0,-1,148,21,0.14189189189189189
7,bot,3,0,0,0,-2,132,6,0.045454545454545456
7,bot,3,0,0,0,2,121,106,0.8760330578512396
7,bot,3,0,0,0,-3,95,2,0.021052631578947368
7,bot,3,1,0,0,0,81,27,0.3333333333333333
7,bot,3,0,0,0,3,77,70,0.9090909090909091
7,bot,3,1,0,0,-2,66,4,0.06060606060606061
7,bot,3,0,0,0,-4,64,1,0.015625
7,bot,3,0,0,0,-5,63,0,0.0
7,bot,3,1,0,0,-3,62,0,0.0
7,bot,3,0,0,0,4,59,57,0.9661016949152542
7,bot,3,1,0,0,3,58,53,0.9137931034482759
7,bot,3,0,0,0,5,53,51,0.9622641509433962
7,bot,3,1,0,0,1,53,40,0.7547169811320755
7,bot,3,1,0,0,2,52,41,0.7884615384615384
7,bot,3,1,0,0,-1,48,10,0.20833333333333334
7,bot,3,1,1,0,-1,46,6,0.13043478260869565
7,bot,3,0,1,0,0,45,8,0.17777777777777778
7,bot,3,0,1,0,1,45,26,0.5777777777777777
7,bot,3,0,1,0,3,41,39,0.9512195121951219
7,bot,3,1,1,0,1,40,29,0.725
7,bot,3,0,1,0,2,36,30,0.8333333333333334
7,bot,3,1,1,0,0,35,15,0.42857142857142855
7,bot,3,1,0,0,-5,32,1,0.03125
7,bot,3,1,0,0,-4,32,0,0.0
7,bot,3,1,1,0,-2,32,1,0.03125
7,bot,3,0,1,0,4,29,28,0.9655172413793104
7,bot,3,1,0,0,5,29,28,0.9655172413793104
7,bot,3,1,1,0,3,28,24,0.8571428571428571
7,bot,3,0,1,0,5,27,27,1.0
7,bot,3,1,1,0,2,27,22,0.8148148148148148
7,bot,3,0,0,1,-1,26,4,0.15384615384615385
7,bot,3,0,1,0,-1,26,3,0.11538461538461539
7,bot,3,1,0,0,4,26,25,0.9615384615384616
7,bot,3,1,1,0,5,25,25,1.0
7,bot,3,1,0,1,-1,24,3,0.125
7,bot,3,0,1,0,-2,22,1,0.045454545454545456
7,bot,3,1,1,0,4,22,22,1.0
7,bot,3,0,1,1,2,20,17,0.85
7,bot,3,1,1,1,0,20,2,0.1
7,bot,3,0,1,0,-4,19,0,0.0
7,bot,3,1,1,1,1,19,14,0.7368421052631579
7,bot,3,0,0,1,1,18,14,0.7777777777777778
7,bot,3,0,1,0,-3,18,0,0.0
7,bot,3,0,0,1,2,17,14,0.8235294117647058
